country_name,channel_title,videos,views
France,FilmsActu,51,231731.64705882352
Germany,DAZN Premier League,51,330168.137254902
Germany,GRIP - Das Motormagazin,50,409095.96
India,ABN Telugu,50,450096.24
Germany,HSM2k2,50,35913.18
S Korea,Mnet Official,50,1477131.86
Germany,SPORT1,50,149531.96
India,OmFut,50,400385.1
USA,WWE,50,2810257.16
S Korea,영국남자 Korean Englishman,50,998930.24
Germany,WALULIS,50,130065.0
Germany,Beas Rezepte und Ideen,50,18513.22
Mexico,DrossRotzank,50,1866309.92
Germany,extra 3,50,155266.7
USA,The Late Late Show with James Corden,50,2627795.32
Germany,MLG Highlights,50,2297115.28
Canada,MTV,50,2078309.52
Canada,PewDiePie,50,4245571.92
Japan,ヒカル（Hikaru）,50,1393877.94
India,ABP Majha,50,265649.86
Mexico,El Pulso De La República,50,474317.74
Japan,ジャニーズJr.チャンネル,49,465819.9387755102
Canada,Smosh,49,988303.0
Canada,Brave Wilderness,49,1116456.857142857
USA,BuzzFeedVideo,49,1928433.836734694
India,Hungry Birds,49,2877017.775510204
S Korea,Moonsrever,49,89780.9387755102
India,Brijnaari Sumi,49,114113.0
India,Kanak News,49,310652.79591836734
Canada,REKT,49,198116.08163265305
India,Think Music India,49,1885737.693877551
Japan,水溜りボンド,49,963763.8163265307
France,Al Aoula TV,49,216115.89795918367
Japan,TBS公式 YouTuboo,49,583847.4489795918
India,NTV Telugu,49,270368.02040816325
Germany,CNN,49,747643.6326530612
India,Troom Troom,49,2319701.612244898
France,koi de neuf? Buzz,49,44252.816326530614
S Korea,Red Tomato,49,151997.77551020408
Germany,Show TV,49,501889.85714285716
France,5-Minute Crafts,49,2338330.551020408
UK,Jimmy Kimmel Live,49,2073532.2857142857
USA,First We Feast,49,1328157.8979591837
Germany,Comedy Central UK,49,312785.0408163265
Canada,湖南卫视芒果TV官方频道 China HunanTV Official Channel,49,568197.918367347
Canada,Rebel Media,49,14730.551020408164
Mexico,Late Night with Seth Meyers,49,515626.387755102
Canada,Mark Wiens,49,345085.7346938776
France,L'Effet Papillon,49,119796.20408163265
India,Marques Brownlee,48,2151606.2291666665
India,Geekyranjit,48,281640.5208333333
India,Manorama News,48,411292.0208333333
S Korea,CBS 김현정의 뉴스쇼,48,71810.14583333333
India,The Timeliners,48,1011007.3958333334
Brazil,MasterChef Brasil,48,995293.5
India,Lahari Music | T-Series,48,2855956.9375
Canada,Inside Edition,48,335832.3333333333
France,Tomahawktuning,48,4222.208333333333
France,AstronoGeek,48,120236.0625
Canada,Netflix,47,1580473.4042553192
S Korea,노래왕,47,235295.04255319148
Canada,Speed Records,47,3809450.4680851065
India,Madras Central,47,329897.08510638296
India,Sonotek Bhakti,47,212063.72340425532
Canada,Dr Nozman,47,1164802.744680851
India,MostlySane,47,884362.3617021276
India,Geet MP3,47,6078763.021276596
Russia,BANGTANTV,47,5446872.234042553
Canada,Flowers Comedy,46,588009.3695652174
S Korea,A Shin Ctr,46,75351.43478260869
Japan,kattyanneru/かっちゃんねる,46,22612.108695652172
India,Sharmaji Technical,46,145051.78260869565
Japan,釣りよかHOUSE,46,120032.73913043478
France,大劇獨播,46,116971.84782608696
S Korea,장추자,46,44432.86956521739
S Korea,뭉구,46,148856.0
Japan,今日ヤバイ奴に会った,46,79993.06521739131
Japan,ANNnewsCH,46,684608.4130434783
India,YOYO TV Channel,46,352720.7173913043
UK,The Late Late Show with James Corden,46,2596261.0217391304
India,Warangal Diaries,46,206856.76086956522
S Korea,뉴스 구독,45,32738.133333333335
Japan,はいじぃ迷作劇場,45,116956.26666666666
UK,SMTOWN,45,10539172.844444444
UK,AFTV,45,480704.4888888889
India,IndiaTV,45,439110.06666666665
Japan,avex,45,292775.68888888886
S Korea,티캐스트 tcast,45,135798.46666666667
Brazil,LoL eSports BR,44,504913.0
S Korea,나라애 tv,44,77737.29545454546
Germany,The Late Late Show with James Corden,44,2439625.1363636362
S Korea,뉴스시장,44,79575.52272727272
S Korea,우종창의 거짓과 진실,44,47949.09090909091
Japan,東海オンエアの控え室,44,925012.6818181818
USA,NBC Sports,44,625196.4772727273
Brazil,WebTVBrasileira,44,612413.5909090909
S Korea,규봉뉘우스,44,136034.3409090909
Japan,Momo and Tenももと天,43,66476.51162790698
Japan,QuizKnock,43,437098.88372093026
Japan,MEGWIN TV,43,203125.7441860465
Japan,ハイサイ探偵団,43,122271.48837209302
Germany,PanArmenian TV,43,99752.41860465116
Mexico,SMTOWN,43,9287974.976744186
Germany,PewDiePie,43,3893452.9534883723
France,Söz Dizi,42,1624782.0952380951
S Korea,1theK (원더케이),42,2735976.619047619
Japan,ボンボンTV,42,399301.3333333333
Brazil,Esporte Interativo,42,1262179.880952381
Canada,Fox News,42,1391649.4047619049
Canada,jacksfilms,42,1038749.1428571428
France,SMTOWN,42,9988680.738095239
Japan,プリッとChannel,42,228758.45238095237
Japan,Afro Blue,42,16789.571428571428
Canada,Attessia TV,42,237797.69047619047
Brazil,Rede Minas,41,42582.90243902439
Russia,PewDiePie,41,3044092.6097560977
Canada,The Game Theorists,41,2871260.8048780486
France,PewDiePie,41,3593146.7804878047
USA,Warner Bros. Pictures,41,6769870.365853659
Germany,CollegeHumor,41,485312.9512195122
S Korea,haha ha,41,207274.9024390244
Brazil,NOW UNITED,41,2930996.6585365855
Mexico,PewDiePie,41,2866340.8780487804
UK,FORMULA 1,41,2519497.512195122
Japan,大食いらすかる,40,92505.375
USA,SpaceX,40,2367293.7
Canada,JTBC News,40,137573.575
France,Ch3Thailand,40,122430.6
Canada,The Film Theorists,40,2621055.625
S Korea,꾹TV(Kkuk TV),40,328005.1
Brazil,AM3NlC,40,593024.325
Germany,Daily Dose Of Internet,40,1125127.25
Japan,AbemaTV公式 YouTube,40,272170.425
S Korea,미디어워치 TV,40,45886.125
Mexico,The Daily Show with Trevor Noah,40,533558.6
Brazil,Carol Borba,40,103714.35
USA,Refinery29,40,140029.475
UK,SidemenReacts,39,1723226.9487179487
India,The Daily Show with Trevor Noah,39,1065318.2564102565
Japan,朝倉未来 Mikuru Asakura,39,1560117.9487179487
USA,Screen Junkies,39,1662802.2564102565
S Korea,WorkpointOfficial,39,1111588.641025641
India,PewDiePie,39,4116061.3333333335
Canada,SpaceX,39,2353399.9743589745
S Korea,더블비,39,616578.5641025641
Brazil,LOUD,39,2261036.8205128205
Brazil,Invento na Hora,39,1976507.641025641
S Korea,SBS Catch,39,944073.8205128205
Japan,Kohachannel,39,35180.46153846154
USA,Tom Scott,38,925601.7631578947
S Korea,MLG Highlights,38,2054257.0263157894
Canada,Screen Junkies,38,1507566.1315789474
S Korea,소프,38,129913.26315789473
S Korea,실검파,38,135828.02631578947
S Korea,진실숨겨진,38,107745.34210526316
USA,James Charles,38,7240309.894736842
S Korea,JTBC Entertainment,38,889032.4736842106
Japan,はじめしゃちょー（hajime）,38,1893568.7894736843
UK,UFC - Ultimate Fighting Championship,38,2070250.7368421052
Japan,Touch Play,38,226997.7105263158
India,Amazon Prime Video India,38,9747264.868421054
S Korea,까치방송 TV,38,74269.71052631579
S Korea,BLACKPINK,38,18983203.736842107
Germany,Attessia TV,38,278019.0
USA,Late Night with Seth Meyers,37,882361.0
Canada,Lolywood,37,1236738.3783783785
USA,MrBeast Gaming,37,10612465.486486487
Russia,BLACKPINK,37,15711511.027027028
Germany,SpaceX,37,2378740.7837837837
S Korea,뉴스TVCHOSUN,37,212298.0
Canada,ABC News,37,828684.4054054054
Canada,TV Derana,37,313606.75675675675
USA,Tasty,37,1421052.7027027027
Germany,MGR PRODUCTION,37,586555.1081081082
Canada,T-Series Apna Punjab,37,1900339.945945946
USA,Vogue,36,1904173.2222222222
Japan,SMTOWN,36,10783634.222222222
USA,Marques Brownlee,36,3325003.972222222
Canada,Dude Perfect,36,11926069.277777778
Japan,GUNMA-17,36,297009.05555555556
Germany,Vox,36,669874.5277777778
Russia,SMTOWN,36,6953206.527777778
Germany,Colors TV,36,360883.1666666667
Mexico,Kimberly Loaiza,36,10250036.416666666
Canada,TODAY,36,551004.1111111111
S Korea,New Plus,36,123722.58333333333
S Korea,tvN DRAMA,35,856632.8857142857
France,Saregama TVShows,35,99115.42857142857
Japan,Fischer's-セカンダリ-,35,443699.14285714284
UK,Netflix,35,2124185.342857143
S Korea,SBS TV동물농장x애니멀봐,35,435482.6
Germany,dmc دراما,35,707016.7714285714
USA,Marvel Entertainment,35,8974789.085714286
Japan,ロシアン佐藤『おなかがすいたらMONSTER!』,35,132833.14285714287
Mexico,BANGTANTV,35,7606755.314285714
S Korea,프리덤뉴스,35,48735.42857142857
Canada,MrBeast,35,21576731.828571428
Canada,MGR PRODUCTION,35,607917.8285714285
India,TheEllenShow,35,2101480.5142857144
Japan,musubiyori,35,24093.942857142858
Japan,東映特撮YouTube Official,34,436769.20588235295
S Korea,EBSDocumentary (EBS 다큐),34,240878.73529411765
Japan,すとぷりちゃんねる,34,1233569.6176470588
S Korea,고성국TV,34,46079.205882352944
S Korea,NocutV,34,237622.61764705883
Canada,Россия 24,34,313957.23529411765
S Korea,스포츠타임,34,1466693.294117647
S Korea,Sion TV,34,219139.91176470587
USA,INSIDER,34,993920.5294117647
S Korea,공대생 변승주,34,483587.76470588235
UK,Mark Goldbridge That's Football,34,136756.5294117647
France,Motion Station,34,439538.20588235295
USA,Champions League on CBS Sports,34,1077175.9117647058
France,Beni Affet,34,199015.5294117647
S Korea,충이슈,34,125166.23529411765
UK,Sky Sports Boxing,34,411863.20588235295
Japan,MLG Highlights,33,2027612.2727272727
UK,The Body Coach TV,33,299342.0606060606
Germany,大劇獨播,33,133195.21212121213
India,Marvel Entertainment,33,8593364.727272727
Japan,日テレ公式チャンネル,33,311127.2121212121
France,Rapid Highlights,33,749246.696969697
Japan,スカイピース,33,546706.0303030303
Canada,FORMULA 1,33,2228730.4242424243
UK,The Late Show with Stephen Colbert,33,1001886.6060606061
S Korea,이슈텔러 issueTeller,33,273286.48484848486
Japan,夕闇に誘いし漆黒の天使達,33,122260.9696969697
Canada,James Charles,33,6714350.363636363
S Korea,채널 십오야,33,1504341.8484848484
Mexico,NFL,33,2455202.090909091
USA,Dude Perfect,33,13404330.666666666
Canada,Matt Stonie,33,2571253.9696969697
Canada,BLACKPINK,33,22849687.151515152
S Korea,", 허준선생TV",33,26606.575757575756
Brazil,Me poupe!,33,274331.1212121212
Japan,Jリーグ公式チャンネル,33,141891.39393939395
Germany,SMTOWN,33,10484826.636363637
S Korea,한국민속촌 - 속촌아씨,33,83620.33333333333
Russia,SpaceX,33,2167091.3333333335
S Korea,[ KBS 안테나 ],32,123555.3125
France,NBA,32,659300.125
USA,SMTOWN,32,13455659.15625
S Korea,엠빅뉴스,32,954473.125
Germany,Dude Perfect,32,10945095.0
France,TheEllenShow,32,1458434.40625
Japan,《あつし》Channel,32,80415.375
S Korea,장삐쭈,32,1868733.46875
Brazil,Dinah Moraes,32,919779.25
S Korea,까JBC,32,25275.53125
Germany,The Slow Mo Guys,32,1387248.1875
USA,Washington Post,32,583678.9375
USA,SSSniperWolf,32,4655205.1875
Canada,iJustine,32,472842.78125
USA,The Voice,32,1276737.15625
S Korea,tv나라애,32,70135.875
Canada,Jake Paul,32,3746153.5
Canada,Complex,32,1167058.84375
India,YRF,32,6686199.46875
UK,ESPN,31,902512.5161290322
UK,BBC News,31,773438.0645161291
UK,Warner Bros. Pictures,31,7818352.419354838
Japan,メンタリスト DaiGo,31,113756.16129032258
Japan,THE PAGE（ザ・ページ）,31,252292.16129032258
Japan,UNIVERSAL MUSIC JAPAN,31,498490.1935483871
S Korea,pirater,31,49279.967741935485
S Korea,미디어워치TV,31,49415.41935483871
Russia,Söz Dizi,31,1146571.935483871
Canada,NikkieTutorials,31,1806017.4838709678
Canada,MrBeast Gaming,31,11086171.483870968
S Korea,다이슈,31,255697.09677419355
Germany,MrBeast,31,21155900.870967742
Mexico,BLACKPINK,31,24891382.19354839
Canada,SMTOWN,31,12423142.322580645
Japan,東宝MOVIEチャンネル,31,565818.4838709678
S Korea,재넌,31,613519.7741935484
Germany,The Film Theorists,31,2204344.2258064514
Japan,Mnet K-POP,31,1947951.2258064516
S Korea,KBS News,31,859706.9032258064
S Korea,Battle Toy 배틀토이,31,73302.12903225806
Canada,SQUEEZIE,31,4162559.2258064514
Canada,T-Series,31,11883188.483870968
Canada,Marvel Entertainment,31,9754763.516129032
Brazil,São Paulo FC,31,226366.93548387097
Japan,NHK,31,625566.4838709678
Russia,Serie A,31,3733274.6129032257
France,The Tonight Show Starring Jimmy Fallon,30,3377923.433333333
S Korea,판파니,30,188035.0
USA,Bon Appétit,30,840233.0
S Korea,펜앤드마이크TV,30,88783.13333333333
USA,ABC News,30,755922.5
Canada,CaseyNeistat,30,1728247.8333333333
Canada,Warner Bros. Pictures,30,8411634.6
Germany,Unbox Therapy,30,2628526.3333333335
Japan,baseball baseball3,30,332219.9666666667
Canada,Washington Post,30,811719.8333333334
S Korea,키에커,30,693964.8666666667
Germany,LaLiga Santander,30,1387572.6333333333
Canada,TED-Ed,30,368848.0
Brazil,Hora do Faro,30,984936.6333333333
S Korea,TBS 시민의방송,30,433782.4666666667
Russia,SPORTSNET,30,81778.8
S Korea,올리버쌤,30,809528.9666666667
USA,jacksfilms,29,1229266.9655172413
Japan,Raffy Tulfo in Action,29,131197.27586206896
India,Amit Bhadana,29,10017787.655172413
Canada,Vogue,29,1886639.551724138
Japan,THE FIRST TAKE,29,3190635.379310345
Canada,Simply Nailogical,29,1578811.7586206896
Japan,P丸様。,29,1103392.7241379311
Germany,The Game Theorists,29,2774438.0689655175
UK,SpaceX,29,2768393.9655172415
Canada,HellthyJunkFood,29,297856.8965517241
Canada,Watch What Happens Live with Andy Cohen,29,123066.79310344828
UK,MoreSidemen,29,2975514.6896551726
India,Dude Perfect,28,11772210.607142856
USA,Nintendo,28,2467616.214285714
UK,carwow,28,1769402.5714285714
Japan,モンスト（モンスターストライク）公式,28,593102.0714285715
UK,Marvel Entertainment,28,12187569.75
Japan,Y. LIFE STYLE,28,38841.32142857143
Germany,Screen Junkies,28,1399843.107142857
Germany,WorkpointOfficial,28,482571.85714285716
USA,Life Noggin,28,531151.7857142857
Japan,きまぐれクックのサボり場,28,370147.75
Germany,BLACKPINK,28,23009156.85714286
Germany,kamikadzedead,28,487948.53571428574
Germany,The View,28,205105.82142857142
Canada,Okay.africa,28,196980.82142857142
Japan,/谷やん谷崎鷹人,28,914347.7857142857
Canada,American Idol,28,903747.0714285715
USA,Simply Nailogical,28,1816022.9285714286
Japan,保守ラジオ,27,24929.62962962963
UK,NFL,27,4067249.407407407
Japan,たっくーTVれいでぃお,27,210438.92592592593
USA,Great Big Story,27,410753.1111111111
USA,MrBeast,27,27267670.259259257
USA,The Slow Mo Guys,27,2131350.7407407407
USA,FBE,27,2158429.6296296297
Germany,Русские сериалы,27,74780.4074074074
Japan,秋田犬げんき,27,54008.59259259259
USA,Vanity Fair,27,2034955.7777777778
India,Tips Official,27,9184403.851851853
USA,The Film Theorists,27,3290082.0
USA,BLACKPINK,27,26463616.0
Canada,Poisson Fécond,27,467087.51851851854
USA,NikkieTutorials,27,2205653.2592592593
Canada,Sidemen,27,4531116.592592592
Japan,KADOKAWAanime,27,420870.4074074074
Japan,木下康司,27,10874.777777777777
France,BLACKPINK,27,24971984.111111112
Japan,The Late Show with Stephen Colbert,27,1298290.4814814816
Canada,Çukur,27,765634.2222222222
Japan,恭チャンネル,27,196935.11111111112
Brazil,Cartoleiros Gazeta do Povo,27,111742.37037037036
UK,MrBeast,27,26878772.444444444
USA,NBC News,27,2956191.5185185187
Canada,KSI,27,4068341.925925926
USA,Smosh,27,1217115.888888889
India,Desi Music Factory,27,15126041.0
Germany,Netflix,26,2028412.3076923077
Japan,文化人放送局,26,81180.92307692308
France,SpaceX,26,2599603.846153846
UK,The National Lottery,26,92766.5
UK,TMZSports,26,111576.53846153847
India,LaLiga Santander,26,902204.8461538461
USA,WIRED,26,1660894.9615384615
Brazil,TV Palmeiras/FAM,26,364190.3076923077
USA,TODAY,26,689529.0384615385
USA,SciShow,26,302589.73076923075
Canada,Guardian News,26,1401071.6923076923
Canada,NDEKO ELIEZER TOKOKOMA,26,56374.269230769234
Germany,BuzzFeedVideo,26,2681338.0384615385
Germany,CaseyNeistat,26,1640330.8461538462
Canada,IISuperwomanII,26,1019998.5384615385
Japan,Netflix Japan,26,132005.07692307694
UK,Breakfast Club Power 105.1 FM,25,1070054.88
France,FORMULA 1,25,2315647.08
USA,UFC - Ultimate Fighting Championship,25,2505510.32
Canada,Gus Johnson,25,926496.4
Canada,AsapSCIENCE,25,2088043.96
Canada,NBC News,25,2508988.0
Japan,BANGTANTV,25,5061489.8
Japan,カズチャンネル/Kazu Channel,25,460074.96
Germany,BANGTANTV,25,7867272.56
Mexico,Motion Station,25,258043.0
USA,Good Mythical Morning,25,1021275.2
Japan,てんちむCH/ tenchim,25,907146.72
UK,Star Wars,25,2316408.8
USA,Complex,25,1302302.36
USA,CollegeHumor,25,955631.72
Brazil,Grêmio FBPA,25,112697.36
Germany,TV Promos,25,197423.12
USA,The Game Theorists,25,3692138.4
USA,Star Wars,25,1931148.36
USA,beIN SPORTS USA,25,837581.6
Japan,48-フォーエイト,25,989672.6
S Korea,Ch3Thailand,25,506213.64
India,The Tonight Show Starring Jimmy Fallon,24,3656963.4166666665
Brazil,SMTOWN,24,18510149.333333332
Brazil,EU FICO LOKO,24,422911.4583333333
Brazil,Renato Garcia,24,1542436.6666666667
Brazil,UOL Esporte,24,214435.75
Japan,RIZIN FIGHTING FEDERATION,24,838296.8333333334
Japan,アニプレックス,24,2629558.3333333335
Mexico,MLG Highlights,24,1012838.3333333334
Brazil,FLA TV,24,454913.25
S Korea,Big Hit Labels,24,30417517.125
Japan,TOMIKKU NET 2nd CH,24,99970.5
USA,The Verge,24,628403.3333333334
Canada,WIRED,24,1467471.8333333333
France,Philip DeFranco,24,1083127.375
Germany,Troom Troom,24,2720676.9583333335
Japan,両学長 リベラルアーツ大学,24,267000.5
USA,Skip and Shannon: UNDISPUTED,24,926337.4583333334
India,Unbox Therapy,24,2769919.0416666665
Russia,Show TV,23,471014.52173913043
Brazil,Jogo Aberto,23,759942.7826086957
Russia,LABELCOM,23,6635332.130434782
UK,BLACKPINK,23,27712029.86956522
Brazil,Roda Viva,23,266519.9130434783
Japan,やまだちゃんねる,23,56978.217391304344
Japan,しばなんといっしょ!,23,847168.1304347826
Canada,Tom Scott,23,1206683.652173913
Japan,ぷろたん日記,23,569471.1304347826
Japan,コムドット,23,1327789.608695652
Mexico,The Tonight Show Starring Jimmy Fallon,23,3972932.3913043477
USA,BBC News,23,860990.5652173914
UK,Anastasia Kingsnorth,23,541997.0434782609
Canada,Safiya Nygaard,23,3383023.086956522
S Korea,Mnet K-POP,23,2200499.695652174
France,Jimmy Kimmel Live,23,1664044.0869565217
Japan,mugumogu,23,43177.52173913043
Russia,Netflix,23,1598871.5652173914
UK,Late Night with Seth Meyers,23,1365417.2608695652
Japan,SakuraSoTV,23,19332.695652173912
S Korea,iKON,23,1267539.652173913
Japan,SixTONES,23,992147.6086956522
France,SET India,23,131243.1739130435
Japan,JO1,23,386761.9130434783
USA,Fortnite,23,3500852.1739130435
France,TV Promos,23,225423.34782608695
Japan,かす,23,539021.5217391305
UK,Thogden,23,236971.13043478262
Russia,Big Hit Labels,23,22977384.04347826
Germany,Mark Wiens,23,241724.91304347827
Germany,Matt Stonie,23,2560482.217391304
France,Adını Sen Koy,23,253707.95652173914
France,Comedy Central UK,23,323478.0869565217
Mexico,Big Hit Labels,23,30476921.04347826
Canada,영국남자 Korean Englishman,23,657434.1739130435
USA,TED-Ed,22,468980.6818181818
Canada,The United Stand,22,425874.2272727273
Canada,League of Legends,22,4651245.318181818
UK,James Charles,22,9419041.363636363
Germany,Marques Brownlee,22,3228517.409090909
UK,Tom Scott,22,1052717.2272727273
India,SagaHits,22,4833587.5
Brazil,Big Hit Labels,22,30716156.40909091
Japan,TOHO animation チャンネル,22,1712668.1818181819
Brazil,BLACKPINK,22,33332185.363636363
USA,Unbox Therapy,22,3976778.590909091
France,The Late Late Show with James Corden,22,3601683.772727273
Japan,Johnny's official,22,728336.1363636364
Germany,Kurzgesagt – In a Nutshell,22,3041344.4545454546
UK,SPFL,22,129212.95454545454
Japan,きまぐれクックKimagure Cook,22,1649431.6363636365
Japan,tvasahi,22,116391.86363636363
Germany,KSI,22,3863899.1818181816
USA,CBS News,22,826698.5
USA,Gus Johnson,22,1005006.9090909091
India,Clash of Clans,22,5660169.454545454
Japan,Pastel Cat World,22,44720.59090909091
Japan,はじめしゃちょーの畑,22,818272.2272727273
USA,Safiya Nygaard,22,4113007.3636363638
Japan,へきトラハウス,22,583577.1818181818
Japan,usagi,22,10918.09090909091
Japan,Y's Kitchen,22,14895.636363636364
UK,England,22,353010.4090909091
UK,Screen Junkies,22,1630069.0909090908
Canada,Kurzgesagt – In a Nutshell,22,3354827.0454545454
UK,I Talk,22,356230.95454545453
India,VYRLOriginals,22,8860985.863636363
Japan,スカパー！海外サッカー[公式],22,212120.95454545456
UK,Sidemen,22,7041998.454545454
India,BANGTANTV,22,9842355.363636363
USA,HellthyJunkFood,22,565423.6363636364
India,BLACKPINK,22,30576313.454545453
Russia,UFC - Ultimate Fighting Championship,22,1152214.2727272727
S Korea,MAMAMOO,21,3137391.1904761903
USA,Kurzgesagt – In a Nutshell,21,3576385.8571428573
UK,LaLiga Santander,21,1776340.9047619049
Canada,Team Coco,21,792308.6666666666
Canada,GQ,21,1392884.4285714286
USA,Watch What Happens Live with Andy Cohen,21,193269.7142857143
Canada,BBC News,21,1278200.238095238
Japan,朝日新聞社,21,107176.76190476191
Brazil,NBA Brasil,21,214279.7142857143
India,CaseyNeistat,21,1691333.761904762
USA,American Idol,21,1709104.142857143
Germany,Калнина Наталья,21,74614.76190476191
USA,Guardian News,21,1305061.3333333333
Canada,Amixem,21,2010329.0
Germany,The Graham Norton Show,21,561248.380952381
Japan,Snow Man,21,1768455.0
USA,You Suck At Cooking,21,730903.9523809524
Russia,Mnet K-POP,21,1945031.9523809524
Japan,トクサンTV【A&R】,21,337059.85714285716
UK,Serie A,21,5273448.80952381
Brazil,FLAZOEIRO,21,377735.0
Brazil,Vasco TV,21,126986.23809523809
Canada,Saturday Night Live,21,1250764.7142857143
Japan,mrpenta,21,10294.666666666666
USA,The Dodo,21,1620234.0476190476
Germany,Sidemen,21,3936103.6666666665
USA,The King of Random,21,990702.4761904762
Canada,Fortnite,21,3505928.9523809524
Canada,RedLetterMedia,21,349896.95238095237
USA,CBS This Morning,21,1211151.380952381
Germany,League of Legends,21,4415279.857142857
Canada,The Dodo,21,1135689.0476190476
USA,BBC Radio 1,20,1062165.2
Canada,Star Wars,20,1766545.0
UK,BBC Radio 1,20,1573396.85
France,NFL,20,4580155.6
Brazil,Flow Podcast,20,885550.4
Japan,ポケモン公式YouTubeチャンネル,20,1674681.1
Germany,Marodi TV Sénégal,20,284155.3
Brazil,Você Sabia?,20,2472922.35
USA,colinfurze,20,1604206.05
Canada,Mnet K-POP,20,3420446.45
Germany,secureteam10,20,359725.4
UK,MrBeast Gaming,20,12328087.4
Brazil,Minhas Plantas,20,173219.9
France,湖南卫视芒果TV官方频道 China HunanTV Official Channel,20,406737.4
Mexico,CNCOVEVO,20,3136914.3
Germany,НТВ,20,158262.75
USA,Universal Pictures,20,7589996.8
France,CinemaSins,20,1037282.2
Germany,Первый канал,20,272447.25
UK,FC Barcelona,20,1647570.45
UK,Vogue,20,2243127.4
Germany,Markiplier,20,2519332.8
UK,Dude Perfect,20,11006734.85
Brazil,MK MUSIC,20,588232.65
USA,CinemaSins,20,1787843.9
Brazil,Virgínia Fonseca,20,3443233.3
Canada,beIN SPORTS USA,20,877394.45
France,League of Legends,19,4414648.421052632
Canada,Movieclips Trailers,19,677935.3157894737
USA,iJustine,19,758163.052631579
USA,Brave Wilderness,19,1844164.3157894737
Canada,Vanity Fair,19,2468385.1578947366
UK,American Idol,19,1286489.2105263157
Brazil,Netflix Brasil,19,642636.1052631579
USA,C-SPAN,19,2303722.789473684
USA,Matt Stonie,19,3892388.3157894737
UK,Miniminter,19,1552994.4736842106
France,Resumenes FUT,19,1891155.0
France,Ազատություն,19,1061850.894736842
Germany,Doug DeMuro,19,796264.8947368421
UK,Liverpool FC,19,1224632.7894736843
UK,Movieclips Trailers,19,1010230.6842105263
Canada,White Hill Music,19,3735656.3684210526
India,Warner Bros. Pictures,19,9850380.842105264
Mexico,Saturday Night Live,19,2266407.5263157897
Germany,Clash of Clans,19,6990735.842105263
Canada,You Suck At Cooking,19,682525.947368421
Germany,Team Coco,19,520234.8947368421
UK,ITV Sport,19,212455.63157894736
USA,Team Coco,19,1223348.6842105263
Germany,Fortnite,19,2341929.4736842103
India,Serie A,19,5285688.736842105
UK,BT Sport Boxing,19,1289326.3157894737
USA,FC Barcelona,19,1435568.5789473683
Canada,Nintendo,19,3082604.789473684
S Korea,NCT,19,3445486.1052631577
USA,GQ,19,1218107.2631578948
USA,JerryRigEverything,18,1698897.7222222222
Brazil,Corinthians TV,18,334657.6666666667
UK,NASASpaceflight,18,728956.2222222222
Mexico,Serie A,18,4794794.0
Brazil,BetinGamer,18,188996.55555555556
UK,Nintendo,18,2213666.0
Canada,Big Hit Labels,18,35423107.166666664
Canada,Keeping Up With The Kardashians,18,981332.4444444445
India,Jimmy Kimmel Live,18,2844600.777777778
Brazil,BRKsEDU,18,618521.6666666666
USA,Inside Edition,18,855408.7777777778
India,Late Night with Seth Meyers,18,1348652.388888889
Canada,Life Noggin,18,386137.77777777775
India,ashish chanchlani vines,18,10164051.388888888
Canada,CalebCity,18,1513625.1666666667
Brazil,Gusttavo Lima Oficial,18,9081857.333333334
Mexico,Daddy Yankee,18,7379002.333333333
USA,Fox News,18,3448149.1666666665
Canada,WatchMojo Français,18,116155.77777777778
USA,IISuperwomanII,18,1863653.4444444445
USA,BANGTANTV,18,10551532.611111112
Germany,netd müzik,18,3338065.888888889
USA,The View,18,372826.6666666667
Mexico,TheEllenShow,18,1359359.2777777778
USA,Markiplier,18,3729134.388888889
Japan,M2,18,361597.3888888889
USA,CaseyNeistat,18,2529701.111111111
USA,CalebCity,18,1618099.3333333333
France,Mnet K-POP,18,2087335.5555555555
Brazil,Franciny Ehlke,18,1247653.8333333333
S Korea,starshipTV,18,2656207.0555555555
Germany,oblomoff,18,663984.6111111111
Germany,colinfurze,18,1220114.2777777778
USA,E! Entertainment,18,629309.5
UK,Fortnite,18,3647977.388888889
Brazil,Manual do Mundo,18,1310577.111111111
Brazil,Léo Léo,18,3848855.0
Mexico,JYP Entertainment,18,17730974.222222224
USA,The New York Times,18,400251.22222222225
France,The Slow Mo Guys,18,1121898.1666666667
Canada,SSSniperWolf,17,4104164.7647058824
Brazil,Desimpedidos,17,1302413.5882352942
USA,Big Hit Labels,17,36202918.294117644
USA,Breakfast Club Power 105.1 FM,17,860390.7058823529
Germany,Motion Station,17,565504.5294117647
Mexico,Mnet K-POP,17,3479089.6470588236
UK,Dixie D'Amelio,17,7431294.411764706
USA,Dixie D'Amelio,17,7449007.823529412
UK,BBC,17,1406768.1764705882
Canada,Wass Freestyle,17,374074.8823529412
Canada,Veritasium,17,2264638.0
Japan,BLACKPINK,17,37181873.76470588
USA,The Graham Norton Show,17,1514054.1176470588
Brazil,Ei Nerd,17,1349655.4705882352
Canada,Apex Legends,17,3533159.411764706
Germany,Прямой эфир,17,685862.7058823529
Brazil,BAROLO VÍDEOS,17,286454.76470588235
Brazil,rezendeevil,17,1766408.8823529412
Brazil,Coisa de Nerd,17,1067640.5882352942
Canada,Clash of Clans,17,5825948.235294118
USA,Veritasium,17,2327280.7647058824
